Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","118","Koweït","5510","Production","567","Pastèques","2018","2018","tonnes","749","","Donnée officielle"
"QCL","Cultures et produits animaux","118","Koweït","5510","Production","567","Pastèques","2019","2019","tonnes","525","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","567","Pastèques","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","119","Lettonie","5510","Production","567","Pastèques","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","486","Bananes","2017","2017","tonnes","78094","","Donnée officielle"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","486","Bananes","2018","2018","tonnes","74180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","486","Bananes","2019","2019","tonnes","82731","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","569","Figues","2017","2017","tonnes","3999","","Donnée officielle"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","569","Figues","2018","2018","tonnes","4447","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","569","Figues","2019","2019","tonnes","3544","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","24947","","Donnée officielle"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","20926","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","17021","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","567","Pastèques","2017","2017","tonnes","64031","","Donnée officielle"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","567","Pastèques","2018","2018","tonnes","63906","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","121","Liban","5510","Production","567","Pastèques","2019","2019","tonnes","60257","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","574","Ananas","2017","2017","tonnes","9044","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","574","Ananas","2018","2018","tonnes","8893","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","574","Ananas","2019","2019","tonnes","8927","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","486","Bananes","2017","2017","tonnes","135324","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","486","Bananes","2018","2018","tonnes","135997","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","123","Libéria","5510","Production","486","Bananes","2019","2019","tonnes","136173","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","486","Bananes","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","486","Bananes","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","486","Bananes","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","569","Figues","2017","2017","tonnes","10505","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","569","Figues","2018","2018","tonnes","10277","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","569","Figues","2019","2019","tonnes","10479","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","26472","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","26440","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","26458","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","567","Pastèques","2017","2017","tonnes","235209","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","567","Pastèques","2018","2018","tonnes","235334","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","124","Libye","5510","Production","567","Pastèques","2019","2019","tonnes","236458","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","567","Pastèques","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","126","Lituanie","5510","Production","567","Pastèques","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","567","Pastèques","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","256","Luxembourg","5510","Production","567","Pastèques","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","569","Figues","2017","2017","tonnes","745","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","569","Figues","2018","2018","tonnes","663","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","569","Figues","2019","2019","tonnes","626","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","1088","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","1096","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","1097","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","567","Pastèques","2017","2017","tonnes","121168","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","567","Pastèques","2018","2018","tonnes","132091","","Donnée officielle"
"QCL","Cultures et produits animaux","154","Macédoine du Nord","5510","Production","567","Pastèques","2019","2019","tonnes","126223","","Donnée officielle"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","574","Ananas","2017","2017","tonnes","84595","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","574","Ananas","2018","2018","tonnes","85748","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","574","Ananas","2019","2019","tonnes","84596","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","486","Bananes","2017","2017","tonnes","371743","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","486","Bananes","2018","2018","tonnes","375306","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","486","Bananes","2019","2019","tonnes","376068","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","298407","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","304471","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","129","Madagascar","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","309075","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","574","Ananas","2017","2017","tonnes","340722","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","574","Ananas","2018","2018","tonnes","322460","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","574","Ananas","2019","2019","tonnes","314627","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","486","Bananes","2017","2017","tonnes","350493","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","486","Bananes","2018","2018","tonnes","330957","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","486","Bananes","2019","2019","tonnes","325447","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","113824","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","75994","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","81234","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","600","Papayes","2017","2017","tonnes","83797","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","600","Papayes","2018","2018","tonnes","52917","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","600","Papayes","2019","2019","tonnes","53681","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","567","Pastèques","2017","2017","tonnes","172275","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","567","Pastèques","2018","2018","tonnes","150261","","Donnée officielle"
"QCL","Cultures et produits animaux","131","Malaisie","5510","Production","567","Pastèques","2019","2019","tonnes","144147","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","574","Ananas","2017","2017","tonnes","293500","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","574","Ananas","2018","2018","tonnes","319945","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","574","Ananas","2019","2019","tonnes","300000","F","Estimation FAO"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","486","Bananes","2017","2017","tonnes","405189","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","486","Bananes","2018","2018","tonnes","408923","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","486","Bananes","2019","2019","tonnes","404917","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1323680","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1694448","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1492687","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","600","Papayes","2017","2017","tonnes","59670","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","600","Papayes","2018","2018","tonnes","62896","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","600","Papayes","2019","2019","tonnes","64519","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","567","Pastèques","2017","2017","tonnes","3157","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","567","Pastèques","2018","2018","tonnes","3087","","Donnée officielle"
"QCL","Cultures et produits animaux","130","Malawi","5510","Production","567","Pastèques","2019","2019","tonnes","2960","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","486","Bananes","2017","2017","tonnes","1099","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","486","Bananes","2018","2018","tonnes","334","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","486","Bananes","2019","2019","tonnes","220","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","30","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","128","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","52","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","600","Papayes","2017","2017","tonnes","1252","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","600","Papayes","2018","2018","tonnes","1833","","Donnée officielle"
"QCL","Cultures et produits animaux","132","Maldives","5510","Production","600","Papayes","2019","2019","tonnes","3256","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","486","Bananes","2017","2017","tonnes","191228","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","486","Bananes","2018","2018","tonnes","196421","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","486","Bananes","2019","2019","tonnes","196421","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","754892","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","813490","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","814920","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","49113","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","51995","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","54882","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","600","Papayes","2017","2017","tonnes","20980","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","600","Papayes","2018","2018","tonnes","67319","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","600","Papayes","2019","2019","tonnes","67319","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","567","Pastèques","2017","2017","tonnes","329413","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","567","Pastèques","2018","2018","tonnes","396641","","Donnée officielle"
"QCL","Cultures et produits animaux","133","Mali","5510","Production","567","Pastèques","2019","2019","tonnes","551194","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","569","Figues","2017","2017","tonnes","59","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","569","Figues","2018","2018","tonnes","60","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","569","Figues","2019","2019","tonnes","30","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","2861","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","2760","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","2080","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","567","Pastèques","2017","2017","tonnes","3560","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","567","Pastèques","2018","2018","tonnes","3280","","Donnée officielle"
"QCL","Cultures et produits animaux","134","Malte","5510","Production","567","Pastèques","2019","2019","tonnes","3390","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","574","Ananas","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","574","Ananas","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","574","Ananas","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","486","Bananes","2017","2017","tonnes","333619","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","486","Bananes","2018","2018","tonnes","319950","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","486","Bananes","2019","2019","tonnes","349924","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","569","Figues","2017","2017","tonnes","137934","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","569","Figues","2018","2018","tonnes","128380","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","569","Figues","2019","2019","tonnes","153472","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","618588","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","500823","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","390571","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","600","Papayes","2017","2017","tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","600","Papayes","2018","2018","tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","600","Papayes","2019","2019","tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","567","Pastèques","2017","2017","tonnes","619332","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","567","Pastèques","2018","2018","tonnes","742375","","Donnée officielle"
"QCL","Cultures et produits animaux","143","Maroc","5510","Production","567","Pastèques","2019","2019","tonnes","674833","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","574","Ananas","2017","2017","tonnes","8760","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","574","Ananas","2018","2018","tonnes","10043","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","574","Ananas","2019","2019","tonnes","8459","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","486","Bananes","2017","2017","tonnes","8644","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","486","Bananes","2018","2018","tonnes","7333","","Donnée officielle"
"QCL","Cultures et produits animaux","137","Maurice","5510","Production","486","Bananes","2019","2019","tonnes","7266","","Donnée officielle"
"QCL","Cultures et produits animaux","136","Mauritanie","5510","Production","567","Pastèques","2017","2017","tonnes","4400","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","136","Mauritanie","5510","Production","567","Pastèques","2018","2018","tonnes","4171","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","136","Mauritanie","5510","Production","567","Pastèques","2019","2019","tonnes","3681","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","574","Ananas","2017","2017","tonnes","945210","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","574","Ananas","2018","2018","tonnes","999593","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","574","Ananas","2019","2019","tonnes","1041161","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","486","Bananes","2017","2017","tonnes","2229519","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","486","Bananes","2018","2018","tonnes","2354479","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","486","Bananes","2019","2019","tonnes","2399490","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","569","Figues","2017","2017","tonnes","8166","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","569","Figues","2018","2018","tonnes","7705","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","569","Figues","2019","2019","tonnes","9466","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","2283192","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2178927","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","2396675","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","605134","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","594608","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","627135","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","600","Papayes","2017","2017","tonnes","961768","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","600","Papayes","2018","2018","tonnes","1039820","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","600","Papayes","2019","2019","tonnes","1083133","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","567","Pastèques","2017","2017","tonnes","1331508","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","567","Pastèques","2018","2018","tonnes","1472459","","Donnée officielle"
"QCL","Cultures et produits animaux","138","Mexique","5510","Production","567","Pastèques","2019","2019","tonnes","1345705","","Donnée officielle"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","574","Ananas","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","574","Ananas","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","574","Ananas","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","486","Bananes","2017","2017","tonnes","2039","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","486","Bananes","2018","2018","tonnes","2038","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","486","Bananes","2019","2019","tonnes","2039","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","145","Micronésie (États fédérés de)","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","","M","Donnée non disponible"
